angle,w.speed (m/s),Freq
204,7.59,0.000114155251142
210.1,8.34,0.000114155251142
207.8,8.6,0.000114155251142
202.8,8.85,0.000114155251142
198,9.05,0.000114155251142
194.1,9.23,0.000114155251142
191.3,9.37,0.000114155251142
190.3,9.37,0.000114155251142
188.3,9.3,0.000114155251142
184.9,9.52,0.000114155251142
183.2,10.69,0.000114155251142
184.5,10.72,0.000114155251142
189.1,10.89,0.000114155251142
187.2,11.47,0.000114155251142
186.6,11.84,0.000114155251142
187.7,11.63,0.000114155251142
187,11.33,0.000114155251142
184.7,11.4,0.000114155251142
186.3,11.81,0.000114155251142
188.5,11.45,0.000114155251142
187.8,11.21,0.000114155251142
184.9,10.52,0.000114155251142
181.3,10.23,0.000114155251142
175.9,10.22,0.000114155251142
173.2,11.74,0.000114155251142
171,11.95,0.000114155251142
171.3,11.93,0.000114155251142
170.3,12.3,0.000114155251142
163.9,11.11,0.000114155251142
156.9,10.75,0.000114155251142
168,10.48,0.000114155251142
168,9.51,0.000114155251142
157.4,8.26,0.000114155251142
149.3,9.25,0.000114155251142
147.7,9.4,0.000114155251142
139.4,8.08,0.000114155251142
140.5,8.87,0.000114155251142
132.8,8.29,0.000114155251142
117.4,8.25,0.000114155251142
115,8.6,0.000114155251142
116.7,8.21,0.000114155251142
147.9,5.9,0.000114155251142
142,6.75,0.000114155251142
164.8,5.83,0.000114155251142
231.3,4.71,0.000114155251142
21.9,0.71,0.000114155251142
49.1,2.74,0.000114155251142
63.6,3.42,0.000114155251142
117.8,6.18,0.000114155251142
124.9,15.17,0.000114155251142
170.7,14,0.000114155251142
154.1,14.35,0.000114155251142
169.2,13.49,0.000114155251142
166.8,12.92,0.000114155251142
169.4,13.31,0.000114155251142
170,12.77,0.000114155251142
164.7,12.95,0.000114155251142
161.5,13.56,0.000114155251142
158.2,13.92,0.000114155251142
158.8,14.56,0.000114155251142
159.2,15.44,0.000114155251142
162.3,15.67,0.000114155251142
163.8,15.39,0.000114155251142
165.2,15.04,0.000114155251142
170.8,14.07,0.000114155251142
173.4,12.75,0.000114155251142
171.8,13.27,0.000114155251142
169.7,13.36,0.000114155251142
171.1,12.85,0.000114155251142
175.1,12.13,0.000114155251142
185.4,11.09,0.000114155251142
188.5,9.1,0.000114155251142
179.9,7.17,0.000114155251142
171.6,6.46,0.000114155251142
163.3,7.08,0.000114155251142
159.2,7.57,0.000114155251142
160.4,8.38,0.000114155251142
162.2,8.62,0.000114155251142
159.6,6.47,0.000114155251142
157.9,6.81,0.000114155251142
147,6.91,0.000114155251142
147.6,5.97,0.000114155251142
160.4,4.32,0.000114155251142
186.4,2.3,0.000114155251142
173.3,1.13,0.000114155251142
216.2,1.94,0.000114155251142
53.9,2.74,0.000114155251142
269.2,4.96,0.000114155251142
256.4,1.11,0.000114155251142
256.6,1.08,0.000114155251142
175.9,4.99,0.000114155251142
191.6,7.65,0.000114155251142
199.3,8.48,0.000114155251142
194.6,9.49,0.000114155251142
181.4,9.07,0.000114155251142
167.2,9.59,0.000114155251142
171.8,10.48,0.000114155251142
181.4,10.48,0.000114155251142
170.4,9.94,0.000114155251142
165.3,10.08,0.000114155251142
157.3,10.37,0.000114155251142
146.9,11.11,0.000114155251142
146,11.75,0.000114155251142
148.8,13.35,0.000114155251142
155.9,13.39,0.000114155251142
155.3,12.69,0.000114155251142
157.4,12.26,0.000114155251142
151.2,12.77,0.000114155251142
151.5,15.17,0.000114155251142
157.6,15.79,0.000114155251142
164.2,15.21,0.000114155251142
163.2,13.94,0.000114155251142
167.1,12.88,0.000114155251142
167.9,13.97,0.000114155251142
166.2,13.73,0.000114155251142
171.5,14.29,0.000114155251142
182.6,13.62,0.000114155251142
190.7,11.65,0.000114155251142
186,9.3,0.000114155251142
183.3,8.78,0.000114155251142
186.5,8.61,0.000114155251142
189.3,8.03,0.000114155251142
185.8,7.32,0.000114155251142
189,7.34,0.000114155251142
191.2,7.36,0.000114155251142
192.8,7.71,0.000114155251142
193.9,7.19,0.000114155251142
195.6,8.15,0.000114155251142
199.2,7.37,0.000114155251142
200.3,6,0.000114155251142
193.7,5.55,0.000114155251142
195.4,5.17,0.000114155251142
165.8,6.51,0.000114155251142
166.1,6.94,0.000114155251142
165.5,7.67,0.000114155251142
181,8.91,0.000114155251142
199.1,8.99,0.000114155251142
210.3,8.19,0.000114155251142
200.8,7.05,0.000114155251142
190,7.06,0.000114155251142
181,7.92,0.000114155251142
172.1,8.16,0.000114155251142
164.5,8.68,0.000114155251142
157.8,9.1,0.000114155251142
153.9,10.14,0.000114155251142
150.1,10.75,0.000114155251142
147.7,10.84,0.000114155251142
146.6,11.12,0.000114155251142
142.4,10.97,0.000114155251142
143,10.66,0.000114155251142
137.7,10.6,0.000114155251142
139,11.02,0.000114155251142
139.5,11.18,0.000114155251142
141.1,10.86,0.000114155251142
144,10.86,0.000114155251142
144.8,10.8,0.000114155251142
147.6,11.06,0.000114155251142
152.8,10.77,0.000114155251142
161.2,11.13,0.000114155251142
165.4,11.44,0.000114155251142
166.7,11.26,0.000114155251142
170.8,10.76,0.000114155251142
171.3,10.57,0.000114155251142
180.8,10.58,0.000114155251142
181.6,10.06,0.000114155251142
181.8,7.46,0.000114155251142
176.9,6.57,0.000114155251142
147,5.57,0.000114155251142
138,6.88,0.000114155251142
128,6.92,0.000114155251142
137.3,7.61,0.000114155251142
136.9,7.48,0.000114155251142
139.2,6.72,0.000114155251142
117.9,7.27,0.000114155251142
111.2,9.48,0.000114155251142
113.9,9.71,0.000114155251142
123.2,10.22,0.000114155251142
124.5,10.6,0.000114155251142
127.6,10.71,0.000114155251142
130.6,10.09,0.000114155251142
131,10.4,0.000114155251142
135.7,9.85,0.000114155251142
138.7,9.18,0.000114155251142
152.3,9.86,0.000114155251142
164.9,10.29,0.000114155251142
174.2,10.72,0.000114155251142
181.4,11.38,0.000114155251142
186.3,12.03,0.000114155251142
180.5,10.15,0.000114155251142
162,8.45,0.000114155251142
173.9,7.67,0.000114155251142
160.9,4.87,0.000114155251142
156.6,4.45,0.000114155251142
138.9,4.61,0.000114155251142
152.2,3.44,0.000114155251142
134.4,2.61,0.000114155251142
106.9,3.76,0.000114155251142
91.8,4.49,0.000114155251142
82,4.54,0.000114155251142
73.4,6.9,0.000114155251142
75.2,8.61,0.000114155251142
85.2,8.66,0.000114155251142
85.2,7.39,0.000114155251142
89.5,6.65,0.000114155251142
85.9,6.87,0.000114155251142
94.6,5.05,0.000114155251142
80.2,3.6,0.000114155251142
62.4,3.43,0.000114155251142
111.3,2.36,0.000114155251142
160.1,5.11,0.000114155251142
172.7,6.54,0.000114155251142
145.4,5.83,0.000114155251142
157.2,7.09,0.000114155251142
183.2,7.72,0.000114155251142
232.2,9.48,0.000114155251142
213.5,10.99,0.000114155251142
217.6,11.39,0.000114155251142
221.1,12.3,0.000114155251142
219.1,11.25,0.000114155251142
209.2,10.04,0.000114155251142
200.9,9.44,0.000114155251142
195,8.15,0.000114155251142
178,7.86,0.000114155251142
192.8,8.99,0.000114155251142
196.8,9.38,0.000114155251142
196.5,9.01,0.000114155251142
199.3,8.68,0.000114155251142
192.9,8.94,0.000114155251142
192.3,9.21,0.000114155251142
186.3,10.04,0.000114155251142
181.1,10.65,0.000114155251142
177.9,11.16,0.000114155251142
177.5,12.38,0.000114155251142
176.1,13.71,0.000114155251142
177.7,13.08,0.000114155251142
183.4,13.52,0.000114155251142
178.7,13.26,0.000114155251142
167.9,13.83,0.000114155251142
175,14.51,0.000114155251142
192.2,12.68,0.000114155251142
180.8,13.32,0.000114155251142
188.6,13.59,0.000114155251142
192,13.76,0.000114155251142
188.6,13.65,0.000114155251142
189.2,13.03,0.000114155251142
192.5,11.62,0.000114155251142
204.5,9.16,0.000114155251142
204.9,8.57,0.000114155251142
233.6,8.93,0.000114155251142
234.2,8.96,0.000114155251142
235,8.82,0.000114155251142
231.1,7.75,0.000114155251142
216.2,7.67,0.000114155251142
218.9,8.31,0.000114155251142
225.5,9.21,0.000114155251142
229.8,9.21,0.000114155251142
226.3,8.45,0.000114155251142
222.4,8.32,0.000114155251142
236.8,8.42,0.000114155251142
236.4,7.73,0.000114155251142
240,7.1,0.000114155251142
240.8,6.28,0.000114155251142
234.1,5.37,0.000114155251142
223,4.63,0.000114155251142
217.8,4.92,0.000114155251142
205,4.99,0.000114155251142
196.8,5.53,0.000114155251142
188.9,6.5,0.000114155251142
183,7.25,0.000114155251142
178.9,8.08,0.000114155251142
184.1,7.79,0.000114155251142
183.4,8.32,0.000114155251142
190.2,9.32,0.000114155251142
179.1,10.23,0.000114155251142
196.9,11.1,0.000114155251142
236.5,8.82,0.000114155251142
230.7,7.76,0.000114155251142
232.8,8.91,0.000114155251142
228.1,8.65,0.000114155251142
227.2,9.03,0.000114155251142
227.8,9.24,0.000114155251142
231.7,9.16,0.000114155251142
232.2,7.43,0.000114155251142
226.1,8.1,0.000114155251142
225.6,9.32,0.000114155251142
228,9.19,0.000114155251142
249.7,9.05,0.000114155251142
257.9,9.76,0.000114155251142
261.4,9.6,0.000114155251142
265.9,10.14,0.000114155251142
269.2,9.92,0.000114155251142
271.8,9.99,0.000114155251142
275,9.65,0.000114155251142
281.4,9.75,0.000114155251142
287.1,9.15,0.000114155251142
287,8.85,0.000114155251142
293.7,9.16,0.000114155251142
301.2,8.82,0.000114155251142
302.9,9.01,0.000114155251142
305.1,9.43,0.000114155251142
317.6,8.97,0.000114155251142
317.9,9.35,0.000114155251142
315.6,9.92,0.000114155251142
312,9.95,0.000114155251142
310.2,9.84,0.000114155251142
310.5,10.32,0.000114155251142
316.5,10.36,0.000114155251142
314.3,10.14,0.000114155251142
309.7,10.09,0.000114155251142
301.6,11.01,0.000114155251142
300.2,10.54,0.000114155251142
301.9,10.65,0.000114155251142
301.2,11.04,0.000114155251142
298.5,10.56,0.000114155251142
292.9,9.82,0.000114155251142
287,8.84,0.000114155251142
274,7.28,0.000114155251142
256.6,7.2,0.000114155251142
252.9,10.18,0.000114155251142
244.9,10.52,0.000114155251142
229.4,10.14,0.000114155251142
208.7,10.31,0.000114155251142
207.4,12.57,0.000114155251142
199.5,14.24,0.000114155251142
193.2,14.59,0.000114155251142
193.2,15.03,0.000114155251142
208.8,13.37,0.000114155251142
235,11.26,0.000114155251142
238.8,11.39,0.000114155251142
243.1,11.2,0.000114155251142
260.3,11.08,0.000114155251142
270.8,10.31,0.000114155251142
277.5,9.48,0.000114155251142
286.4,9.2,0.000114155251142
299.8,8.85,0.000114155251142
317.3,8.88,0.000114155251142
336.9,9.85,0.000114155251142
352.9,14.47,0.000114155251142
349.2,15.82,0.000114155251142
347.3,16.03,0.000114155251142
346.7,15.81,0.000114155251142
346.2,15.92,0.000114155251142
342.4,16.71,0.000114155251142
342.1,16.55,0.000114155251142
344.5,15.96,0.000114155251142
341.6,15.05,0.000114155251142
341,15.31,0.000114155251142
342.1,14.74,0.000114155251142
339.9,14.28,0.000114155251142
341.6,12.78,0.000114155251142
338.4,11.84,0.000114155251142
332.4,11.29,0.000114155251142
326.6,10.52,0.000114155251142
324.3,8.92,0.000114155251142
308.8,7.11,0.000114155251142
295,7.83,0.000114155251142
286.7,7.96,0.000114155251142
281.1,7.49,0.000114155251142
273.8,7.28,0.000114155251142
259.8,5.72,0.000114155251142
238.7,6.09,0.000114155251142
223,6.94,0.000114155251142
287.3,10.39,0.000114155251142
300.2,11.48,0.000114155251142
302.3,12.37,0.000114155251142
306.9,11.1,0.000114155251142
306.9,10.67,0.000114155251142
309.8,10.19,0.000114155251142
309.8,8.25,0.000114155251142
306.2,7.62,0.000114155251142
297.1,6.06,0.000114155251142
284,5.94,0.000114155251142
279.8,5.71,0.000114155251142
268,6.36,0.000114155251142
265.2,6.95,0.000114155251142
263.1,6.91,0.000114155251142
255.9,6.56,0.000114155251142
253.7,7.33,0.000114155251142
257.1,8.25,0.000114155251142
268.7,8.52,0.000114155251142
277.5,7.87,0.000114155251142
279.4,7.79,0.000114155251142
281.4,9.58,0.000114155251142
278.2,10.67,0.000114155251142
276.9,11.01,0.000114155251142
289.4,12.22,0.000114155251142
298.7,12.89,0.000114155251142
303.4,12.44,0.000114155251142
298.6,12.5,0.000114155251142
298.8,12.22,0.000114155251142
300.8,13.3,0.000114155251142
301.6,13.44,0.000114155251142
300.8,12.88,0.000114155251142
307.4,11.83,0.000114155251142
303.5,11.25,0.000114155251142
315.8,11.88,0.000114155251142
308.3,12.98,0.000114155251142
314.1,13.24,0.000114155251142
320.3,12.4,0.000114155251142
319.9,12.01,0.000114155251142
320.2,11.86,0.000114155251142
320.6,11.66,0.000114155251142
319.3,11.85,0.000114155251142
320.6,11.99,0.000114155251142
322,12.06,0.000114155251142
325.6,11.7,0.000114155251142
327.1,11.21,0.000114155251142
329.9,10.58,0.000114155251142
332.2,10.7,0.000114155251142
333.3,9.67,0.000114155251142
333.2,8.65,0.000114155251142
333.6,8,0.000114155251142
334.3,7.39,0.000114155251142
331.7,6.7,0.000114155251142
331.6,6.35,0.000114155251142
336.1,5.76,0.000114155251142
339.9,5.2,0.000114155251142
340.4,4.57,0.000114155251142
344.4,4.29,0.000114155251142
344.8,3.96,0.000114155251142
343.7,4.33,0.000114155251142
328,4.29,0.000114155251142
312.6,5.01,0.000114155251142
323.1,4.51,0.000114155251142
328.7,4.25,0.000114155251142
327,4.86,0.000114155251142
337.4,3.21,0.000114155251142
337.3,2.67,0.000114155251142
326.2,2.29,0.000114155251142
323.7,2.04,0.000114155251142
321.7,2.4,0.000114155251142
326.4,2.06,0.000114155251142
304.5,3.1,0.000114155251142
312,2.97,0.000114155251142
304.5,2.89,0.000114155251142
290.4,3.22,0.000114155251142
317,3.57,0.000114155251142
345.4,2.49,0.000114155251142
338.6,0.8,0.000114155251142
281.5,2.09,0.000114155251142
293.9,3.41,0.000114155251142
302,3.79,0.000114155251142
321.5,2.59,0.000114155251142
306.2,1.86,0.000114155251142
295.7,1.73,0.000114155251142
276.3,2.19,0.000114155251142
262.9,2.02,0.000114155251142
245.5,2.47,0.000114155251142
240.7,2.78,0.000114155251142
234.7,3.3,0.000114155251142
205.8,3.64,0.000114155251142
196.9,3.74,0.000114155251142
181.1,4.24,0.000114155251142
184.8,5.62,0.000114155251142
180.3,5.92,0.000114155251142
162,6.75,0.000114155251142
163.4,9.57,0.000114155251142
166.4,10.91,0.000114155251142
168.2,11.25,0.000114155251142
165.4,12.34,0.000114155251142
164.8,13.38,0.000114155251142
167.4,13.89,0.000114155251142
166.6,14.45,0.000114155251142
183.2,14.14,0.000114155251142
188.4,11.84,0.000114155251142
197.5,10.13,0.000114155251142
201.2,9.21,0.000114155251142
167,9.59,0.000114155251142
191.6,11.67,0.000114155251142
196.6,11.61,0.000114155251142
203.9,12.44,0.000114155251142
202.3,11.78,0.000114155251142
201.5,11.48,0.000114155251142
211.4,10.72,0.000114155251142
212.4,8.51,0.000114155251142
277.6,6.04,0.000114155251142
317.2,7.05,0.000114155251142
313.9,5.77,0.000114155251142
312,4.89,0.000114155251142
314.3,3.35,0.000114155251142
297.1,2.95,0.000114155251142
280.9,3.03,0.000114155251142
269.2,3.49,0.000114155251142
272.5,2.76,0.000114155251142
278.7,2.11,0.000114155251142
276.8,1.93,0.000114155251142
297.6,3.89,0.000114155251142
301.2,4.82,0.000114155251142
280.7,3.08,0.000114155251142
253.1,2.86,0.000114155251142
243.5,4.42,0.000114155251142
257.2,8.3,0.000114155251142
255.4,9.91,0.000114155251142
260.2,10.72,0.000114155251142
266.9,11.49,0.000114155251142
265.8,11.42,0.000114155251142
262.6,12.11,0.000114155251142
258.3,12.96,0.000114155251142
258.9,13.24,0.000114155251142
259.7,13.77,0.000114155251142
266.6,13.14,0.000114155251142
271.9,12.55,0.000114155251142
278.8,12.37,0.000114155251142
275.7,11.73,0.000114155251142
275.8,11.82,0.000114155251142
272.7,11.59,0.000114155251142
272.7,11.37,0.000114155251142
273.8,11.13,0.000114155251142
275.1,10.74,0.000114155251142
308.9,9.9,0.000114155251142
307.7,8.73,0.000114155251142
324.6,9.94,0.000114155251142
320.7,11.22,0.000114155251142
318.6,11.29,0.000114155251142
320.6,10.85,0.000114155251142
321,10.47,0.000114155251142
326.1,10.33,0.000114155251142
327.2,10.23,0.000114155251142
328.1,10.21,0.000114155251142
328.4,10.04,0.000114155251142
329.6,9.96,0.000114155251142
328.6,9.98,0.000114155251142
329.2,10.39,0.000114155251142
328.9,9.96,0.000114155251142
328.6,9.36,0.000114155251142
323.8,9.01,0.000114155251142
321.3,8.75,0.000114155251142
323.3,8,0.000114155251142
321.2,7.06,0.000114155251142
313.4,6.69,0.000114155251142
304.8,7.04,0.000114155251142
302.5,7.18,0.000114155251142
302.6,6.71,0.000114155251142
295,6.85,0.000114155251142
281.2,6.98,0.000114155251142
274.5,6.38,0.000114155251142
265.2,6.12,0.000114155251142
257.7,5.48,0.000114155251142
268.2,9.74,0.000114155251142
279,11.45,0.000114155251142
276.5,8.08,0.000114155251142
285.8,9.15,0.000114155251142
288.7,9.49,0.000114155251142
291.8,9.77,0.000114155251142
293.5,10.07,0.000114155251142
297.3,10.3,0.000114155251142
300.8,8.92,0.000114155251142
308.8,8.72,0.000114155251142
314.6,8.48,0.000114155251142
317,8.52,0.000114155251142
324,9.52,0.000114155251142
331.8,9.83,0.000114155251142
335,10.13,0.000114155251142
337.9,10.03,0.000114155251142
336.5,9.77,0.000114155251142
337.8,9.89,0.000114155251142
337.3,9.81,0.000114155251142
338.2,9.68,0.000114155251142
341.1,10.45,0.000114155251142
341.9,9.94,0.000114155251142
339.5,10.02,0.000114155251142
339.5,9.93,0.000114155251142
344,9.4,0.000114155251142
339.8,8.6,0.000114155251142
332.3,8.61,0.000114155251142
329,8.53,0.000114155251142
331.7,8.29,0.000114155251142
334.7,7.62,0.000114155251142
331.7,6.92,0.000114155251142
320.6,6.98,0.000114155251142
312.4,5.93,0.000114155251142
308.3,6.12,0.000114155251142
305.6,5.99,0.000114155251142
315,4.41,0.000114155251142
308.5,3.26,0.000114155251142
289.2,3.33,0.000114155251142
272.2,2.99,0.000114155251142
250,3.57,0.000114155251142
239.1,5.03,0.000114155251142
230.9,5.55,0.000114155251142
226.6,6.21,0.000114155251142
228.1,7.02,0.000114155251142
215.8,7.16,0.000114155251142
209.2,6.76,0.000114155251142
209.8,7.04,0.000114155251142
204.7,7.48,0.000114155251142
207.6,8.14,0.000114155251142
212.4,8.06,0.000114155251142
225.9,6.94,0.000114155251142
229.1,7.27,0.000114155251142
230.5,7.28,0.000114155251142
231.2,7.93,0.000114155251142
228,7.81,0.000114155251142
222.7,8.03,0.000114155251142
212.9,6.44,0.000114155251142
211.6,7.3,0.000114155251142
214,7.83,0.000114155251142
216.6,7.87,0.000114155251142
215.3,7.7,0.000114155251142
214.2,7.08,0.000114155251142
199.7,6.74,0.000114155251142
197,6.66,0.000114155251142
192.3,6.02,0.000114155251142
184.7,6.04,0.000114155251142
197.1,6.32,0.000114155251142
202.9,6.37,0.000114155251142
227,5.89,0.000114155251142
223.5,4.09,0.000114155251142
235.8,3.5,0.000114155251142
242.3,2.86,0.000114155251142
292.6,3.08,0.000114155251142
322.9,3.05,0.000114155251142
308.7,2.8,0.000114155251142
303.7,3.14,0.000114155251142
319.4,2.79,0.000114155251142
311.8,2.89,0.000114155251142
308,3.01,0.000114155251142
317.4,2.66,0.000114155251142
324.9,1.15,0.000114155251142
310.6,0.9,0.000114155251142
323.5,0.63,0.000114155251142
0.6,0.64,0.000114155251142
39.9,0.57,0.000114155251142
64,1.45,0.000114155251142
80.1,1.28,0.000114155251142
114.4,1.74,0.000114155251142
130.8,2.61,0.000114155251142
129.6,3.97,0.000114155251142
125.2,5.17,0.000114155251142
127.1,6.73,0.000114155251142
147.7,9.76,0.000114155251142
144.1,11.06,0.000114155251142
162.3,9.91,0.000114155251142
151.7,11.07,0.000114155251142
156.3,11.65,0.000114155251142
149.6,13.23,0.000114155251142
149.3,13.05,0.000114155251142
155.8,13.45,0.000114155251142
162.5,14.4,0.000114155251142
158.9,16.01,0.000114155251142
167.3,17.7,0.000114155251142
166.6,16.64,0.000114155251142
163,17.58,0.000114155251142
168.4,16.89,0.000114155251142
163.2,15.6,0.000114155251142
155.1,16.69,0.000114155251142
163.1,19.22,0.000114155251142
165.1,18.08,0.000114155251142
169,20.39,0.000114155251142
175.2,18.51,0.000114155251142
175.7,18.65,0.000114155251142
179.9,14.44,0.000114155251142
183,14.18,0.000114155251142
179.4,14,0.000114155251142
201.6,14.44,0.000114155251142
167.4,14.81,0.000114155251142
167.4,15.51,0.000114155251142
204.6,11.63,0.000114155251142
156.5,11.84,0.000114155251142
204.9,9.64,0.000114155251142
181,6.79,0.000114155251142
224.3,5.36,0.000114155251142
347,6.03,0.000114155251142
354.9,8.61,0.000114155251142
342,11.1,0.000114155251142
356.4,7.04,0.000114155251142
345.8,7.13,0.000114155251142
340.5,9.42,0.000114155251142
347.4,7.51,0.000114155251142
347.1,7.82,0.000114155251142
330,5.22,0.000114155251142
324.3,8.06,0.000114155251142
325.2,6.79,0.000114155251142
319.9,7.14,0.000114155251142
320.1,8.16,0.000114155251142
320.7,8.42,0.000114155251142
321.6,8.7,0.000114155251142
322.7,7.52,0.000114155251142
318.6,7.65,0.000114155251142
318.9,7.25,0.000114155251142
322,7.04,0.000114155251142
324.8,8.56,0.000114155251142
328.1,8.21,0.000114155251142
330.4,8.69,0.000114155251142
329.9,9.37,0.000114155251142
333,9.37,0.000114155251142
336.1,9.29,0.000114155251142
335.9,9.98,0.000114155251142
337.8,10.59,0.000114155251142
341.5,10.96,0.000114155251142
345.9,11.75,0.000114155251142
344.1,12.45,0.000114155251142
345.4,12.63,0.000114155251142
346.5,12.42,0.000114155251142
345.5,12.85,0.000114155251142
345.1,14.05,0.000114155251142
347.8,13.03,0.000114155251142
348,13.64,0.000114155251142
349.3,14.6,0.000114155251142
350.2,15.04,0.000114155251142
352.4,15.13,0.000114155251142
353.7,14.89,0.000114155251142
352.1,14.81,0.000114155251142
353.7,14.89,0.000114155251142
354.4,14.72,0.000114155251142
354.2,14.59,0.000114155251142
352.2,14.65,0.000114155251142
347.6,15.51,0.000114155251142
349,15.06,0.000114155251142
351.5,15.34,0.000114155251142
351.9,15.04,0.000114155251142
349.7,14.92,0.000114155251142
345.8,14.78,0.000114155251142
344.1,14.55,0.000114155251142
340.2,13.76,0.000114155251142
337.5,13.88,0.000114155251142
333.8,13.71,0.000114155251142
334.2,13.58,0.000114155251142
336.2,12.38,0.000114155251142
333.3,10.74,0.000114155251142
331,9.89,0.000114155251142
322.6,9.07,0.000114155251142
318.7,9.24,0.000114155251142
318.6,8.69,0.000114155251142
314.9,6.81,0.000114155251142
313.4,5.63,0.000114155251142
296,5.61,0.000114155251142
288.4,5.3,0.000114155251142
280.1,5.53,0.000114155251142
279.6,5.7,0.000114155251142
279.6,5.76,0.000114155251142
276.6,5.35,0.000114155251142
261.5,5.68,0.000114155251142
258.9,6.6,0.000114155251142
258.5,7.02,0.000114155251142
259.6,7.07,0.000114155251142
253.1,6.19,0.000114155251142
251.7,6.69,0.000114155251142
252.2,6.81,0.000114155251142
256.1,6.05,0.000114155251142
255.1,5.62,0.000114155251142
249.4,5.66,0.000114155251142
249.1,5.32,0.000114155251142
240.7,4.69,0.000114155251142
226.8,4.6,0.000114155251142
214.9,4.05,0.000114155251142
200.1,4.17,0.000114155251142
184.7,4.76,0.000114155251142
174.4,5.6,0.000114155251142
161.7,6.85,0.000114155251142
158.6,8.24,0.000114155251142
144.5,9.9,0.000114155251142
137.1,11.93,0.000114155251142
138.4,13.39,0.000114155251142
144.2,14.47,0.000114155251142
135.1,16.11,0.000114155251142
142.7,19.06,0.000114155251142
154.4,19.94,0.000114155251142
165,20.03,0.000114155251142
171.6,17.68,0.000114155251142
180.4,16.33,0.000114155251142
186.1,16.16,0.000114155251142
186.5,16.54,0.000114155251142
190.8,15.63,0.000114155251142
194.5,14.44,0.000114155251142
198.2,13.94,0.000114155251142
200.5,13.07,0.000114155251142
196.2,12.34,0.000114155251142
191.1,12.94,0.000114155251142
182.5,13.2,0.000114155251142
172.7,13.06,0.000114155251142
162.6,14.79,0.000114155251142
157.9,12.31,0.000114155251142
150.5,12.77,0.000114155251142
183.8,18.47,0.000114155251142
197.4,17.33,0.000114155251142
202.9,15.3,0.000114155251142
206,12.27,0.000114155251142
208.8,11.61,0.000114155251142
201.3,10.84,0.000114155251142
196,12.22,0.000114155251142
193.3,11.92,0.000114155251142
197.3,11.15,0.000114155251142
205.1,9.73,0.000114155251142
302.7,7.84,0.000114155251142
322.8,9.68,0.000114155251142
305.8,9.39,0.000114155251142
308.6,10.69,0.000114155251142
306.9,11.63,0.000114155251142
313.4,12.52,0.000114155251142
317.3,12.75,0.000114155251142
318.1,12.94,0.000114155251142
312.4,14.13,0.000114155251142
312.6,15.66,0.000114155251142
311.6,15.56,0.000114155251142
310.3,15.3,0.000114155251142
309.5,15.64,0.000114155251142
308.9,16.04,0.000114155251142
311.1,14.91,0.000114155251142
310.9,14.61,0.000114155251142
311.5,15.29,0.000114155251142
313.3,15.63,0.000114155251142
315.3,15.56,0.000114155251142
314.9,15.55,0.000114155251142
314.2,15.93,0.000114155251142
315.3,16.02,0.000114155251142
317.2,16.24,0.000114155251142
319.8,16.2,0.000114155251142
322.8,15.93,0.000114155251142
323.3,15.54,0.000114155251142
320.7,15.13,0.000114155251142
323.2,14.55,0.000114155251142
325.6,13.99,0.000114155251142
327.7,13.8,0.000114155251142
329.4,13.6,0.000114155251142
329.7,13.15,0.000114155251142
328.3,12.54,0.000114155251142
329.9,11.9,0.000114155251142
331.8,11.48,0.000114155251142
333.4,10.86,0.000114155251142
331.2,10.68,0.000114155251142
329.9,10.59,0.000114155251142
330.6,10.25,0.000114155251142
331.3,9.87,0.000114155251142
331.2,9.42,0.000114155251142
332.5,9.08,0.000114155251142
334.4,9.01,0.000114155251142
336.2,8.48,0.000114155251142
334.8,7.81,0.000114155251142
333.7,7.85,0.000114155251142
333.2,8.17,0.000114155251142
334.9,8.46,0.000114155251142
339.1,8.49,0.000114155251142
342.4,8.48,0.000114155251142
334.1,7.62,0.000114155251142
339.5,7.73,0.000114155251142
340.2,8.15,0.000114155251142
341.1,8.5,0.000114155251142
342.8,8.9,0.000114155251142
343.3,9.13,0.000114155251142
340.6,8.49,0.000114155251142
347.1,8.61,0.000114155251142
351.3,9.07,0.000114155251142
356.1,9.48,0.000114155251142
358.1,9.05,0.000114155251142
357.4,8.71,0.000114155251142
358.9,8.01,0.000114155251142
1,8.04,0.000114155251142
2.8,8.16,0.000114155251142
1.6,8.58,0.000114155251142
2,8.88,0.000114155251142
1.3,8.48,0.000114155251142
355,8.5,0.000114155251142
349.8,8.65,0.000114155251142
348.6,9.25,0.000114155251142
350.6,9.56,0.000114155251142
353.7,9.51,0.000114155251142
356.2,9.45,0.000114155251142
355.5,8.47,0.000114155251142
355.1,8.61,0.000114155251142
355.9,8.29,0.000114155251142
353.8,7.72,0.000114155251142
351.5,7.76,0.000114155251142
348.8,7.18,0.000114155251142
348.2,6.35,0.000114155251142
350.7,5.74,0.000114155251142
354,4.82,0.000114155251142
346.2,4.35,0.000114155251142
341.6,4.01,0.000114155251142
349.1,3.64,0.000114155251142
351.4,2.51,0.000114155251142
2.5,1.94,0.000114155251142
22.1,1.64,0.000114155251142
30.6,1.22,0.000114155251142
73.6,1.07,0.000114155251142
102,1.65,0.000114155251142
129,1.85,0.000114155251142
153.9,2.92,0.000114155251142
176.9,3.53,0.000114155251142
197.7,3.97,0.000114155251142
215,3.72,0.000114155251142
214.9,2.92,0.000114155251142
196.1,3.55,0.000114155251142
196.6,3.59,0.000114155251142
209.3,3.2,0.000114155251142
203.2,2.42,0.000114155251142
